Estimate Status,Year,Wave,State,Common Name,Harvest (A+B1) Total Weight (kg),PSE,Landings (no.) without Size Information
FINAL,1998,JULY/AUGUST,ALABAMA,SHEEPSHEAD,14103,45,0
FINAL,1998,JULY/AUGUST,FLORIDA,SHEEPSHEAD,21203,64.7,0
FINAL,1998,JULY/AUGUST,LOUISIANA,SHEEPSHEAD,135518,35.3,0
FINAL,1998,JULY/AUGUST,MISSISSIPPI,SHEEPSHEAD,11633,58.7,0
FINAL,1998,SEPTEMBER/OCTOBER,ALABAMA,SHEEPSHEAD,28444,66.6,0
FINAL,1998,SEPTEMBER/OCTOBER,FLORIDA,SHEEPSHEAD,112745,70.9,0
FINAL,1998,SEPTEMBER/OCTOBER,LOUISIANA,SHEEPSHEAD,192663,31.2,0
FINAL,1998,SEPTEMBER/OCTOBER,MISSISSIPPI,SHEEPSHEAD,22281,37.8,0
FINAL,1998,NOVEMBER/DECEMBER,ALABAMA,SHEEPSHEAD,130372,33.7,0
FINAL,1998,NOVEMBER/DECEMBER,FLORIDA,SHEEPSHEAD,273688,23.5,0
FINAL,1998,NOVEMBER/DECEMBER,LOUISIANA,SHEEPSHEAD,949207,27.2,0
FINAL,1998,NOVEMBER/DECEMBER,MISSISSIPPI,SHEEPSHEAD,148298,23,0
FINAL,1999,JANUARY/FEBRUARY,ALABAMA,SHEEPSHEAD,155013,43.4,0
FINAL,1999,JANUARY/FEBRUARY,FLORIDA,SHEEPSHEAD,1576283,16.2,0
FINAL,1999,JANUARY/FEBRUARY,LOUISIANA,SHEEPSHEAD,297241,30.8,0
FINAL,1999,JANUARY/FEBRUARY,MISSISSIPPI,SHEEPSHEAD,49684,30.2,0
FINAL,1999,MARCH/APRIL,ALABAMA,SHEEPSHEAD,596867,27.7,0
FINAL,1999,MARCH/APRIL,FLORIDA,SHEEPSHEAD,997563,22.8,0
FINAL,1999,MARCH/APRIL,LOUISIANA,SHEEPSHEAD,116868,33.3,0
FINAL,1999,MARCH/APRIL,MISSISSIPPI,SHEEPSHEAD,49961,38.1,0
FINAL,1999,MAY/JUNE,ALABAMA,SHEEPSHEAD,10953,86.8,0
FINAL,1999,MAY/JUNE,FLORIDA,SHEEPSHEAD,22485,65.7,0
FINAL,1999,MAY/JUNE,LOUISIANA,SHEEPSHEAD,109123,26.6,0
FINAL,1999,MAY/JUNE,MISSISSIPPI,SHEEPSHEAD,31437,94.3,0
FINAL,1999,JULY/AUGUST,ALABAMA,SHEEPSHEAD,2201,68.6,0
FINAL,1999,JULY/AUGUST,FLORIDA,SHEEPSHEAD,113690,48.4,0
FINAL,1999,JULY/AUGUST,LOUISIANA,SHEEPSHEAD,22322,33.2,0
FINAL,1999,JULY/AUGUST,MISSISSIPPI,SHEEPSHEAD,1943,94.5,0
FINAL,1999,SEPTEMBER/OCTOBER,ALABAMA,SHEEPSHEAD,618,98.7,0
FINAL,1999,SEPTEMBER/OCTOBER,FLORIDA,SHEEPSHEAD,99645,46.3,0
FINAL,1999,SEPTEMBER/OCTOBER,LOUISIANA,SHEEPSHEAD,137170,27.9,0
FINAL,1999,SEPTEMBER/OCTOBER,MISSISSIPPI,SHEEPSHEAD,8998,72.4,0
FINAL,1999,NOVEMBER/DECEMBER,ALABAMA,SHEEPSHEAD,59215,57.4,0
FINAL,1999,NOVEMBER/DECEMBER,FLORIDA,SHEEPSHEAD,383388,24.3,0
FINAL,1999,NOVEMBER/DECEMBER,LOUISIANA,SHEEPSHEAD,511952,26.7,0
FINAL,1999,NOVEMBER/DECEMBER,MISSISSIPPI,SHEEPSHEAD,33918,55.6,0
FINAL,2000,JANUARY/FEBRUARY,ALABAMA,SHEEPSHEAD,345948,43.4,0
FINAL,2000,JANUARY/FEBRUARY,FLORIDA,SHEEPSHEAD,1293887,20.5,0
FINAL,2000,JANUARY/FEBRUARY,LOUISIANA,SHEEPSHEAD,183505,53.2,0
FINAL,2000,JANUARY/FEBRUARY,MISSISSIPPI,SHEEPSHEAD,102288,39.8,0
FINAL,2000,MARCH/APRIL,ALABAMA,SHEEPSHEAD,480994,37,0
FINAL,2000,MARCH/APRIL,FLORIDA,SHEEPSHEAD,573633,31,0
FINAL,2000,MARCH/APRIL,LOUISIANA,SHEEPSHEAD,80019,35.4,0
FINAL,2000,MARCH/APRIL,MISSISSIPPI,SHEEPSHEAD,79683,75.4,0
FINAL,2000,MAY/JUNE,ALABAMA,SHEEPSHEAD,15666,47.3,0
FINAL,2000,MAY/JUNE,FLORIDA,SHEEPSHEAD,17738,40.2,0
FINAL,2000,MAY/JUNE,LOUISIANA,SHEEPSHEAD,144151,40.5,0
FINAL,2000,MAY/JUNE,MISSISSIPPI,SHEEPSHEAD,1245,97.3,0
FINAL,2000,JULY/AUGUST,ALABAMA,SHEEPSHEAD,30283,55.5,0
FINAL,2000,JULY/AUGUST,FLORIDA,SHEEPSHEAD,6221,49.6,0
FINAL,2000,JULY/AUGUST,LOUISIANA,SHEEPSHEAD,78112,32.7,0
FINAL,2000,JULY/AUGUST,MISSISSIPPI,SHEEPSHEAD,0,.,0
FINAL,2000,SEPTEMBER/OCTOBER,ALABAMA,SHEEPSHEAD,2817,44.4,0
FINAL,2000,SEPTEMBER/OCTOBER,FLORIDA,SHEEPSHEAD,78917,45.1,0
FINAL,2000,SEPTEMBER/OCTOBER,LOUISIANA,SHEEPSHEAD,94844,34.5,0
FINAL,2000,SEPTEMBER/OCTOBER,MISSISSIPPI,SHEEPSHEAD,6456,79.4,0
FINAL,2000,NOVEMBER/DECEMBER,ALABAMA,SHEEPSHEAD,12997,75.2,0
FINAL,2000,NOVEMBER/DECEMBER,FLORIDA,SHEEPSHEAD,580341,48.4,0
FINAL,2000,NOVEMBER/DECEMBER,LOUISIANA,SHEEPSHEAD,638483,40.6,0
FINAL,2000,NOVEMBER/DECEMBER,MISSISSIPPI,SHEEPSHEAD,73380,87.1,0
FINAL,2001,JANUARY/FEBRUARY,ALABAMA,SHEEPSHEAD,392440,35.3,0
FINAL,2001,JANUARY/FEBRUARY,FLORIDA,SHEEPSHEAD,914484,19.2,0
FINAL,2001,JANUARY/FEBRUARY,LOUISIANA,SHEEPSHEAD,72969,48.1,0
FINAL,2001,JANUARY/FEBRUARY,MISSISSIPPI,SHEEPSHEAD,121121,53.3,0
FINAL,2001,MARCH/APRIL,ALABAMA,SHEEPSHEAD,1486858,32.8,0
FINAL,2001,MARCH/APRIL,FLORIDA,SHEEPSHEAD,1737869,24.6,0
FINAL,2001,MARCH/APRIL,LOUISIANA,SHEEPSHEAD,291550,48,0
FINAL,2001,MARCH/APRIL,MISSISSIPPI,SHEEPSHEAD,65570,46,0
FINAL,2001,MAY/JUNE,ALABAMA,SHEEPSHEAD,4627,61.2,0
FINAL,2001,MAY/JUNE,FLORIDA,SHEEPSHEAD,30656,48.9,0
FINAL,2001,MAY/JUNE,LOUISIANA,SHEEPSHEAD,254083,63.7,0
FINAL,2001,MAY/JUNE,MISSISSIPPI,SHEEPSHEAD,53275,61.3,0
FINAL,2001,JULY/AUGUST,ALABAMA,SHEEPSHEAD,8412,57,0
FINAL,2001,JULY/AUGUST,FLORIDA,SHEEPSHEAD,30152,54.3,0
FINAL,2001,JULY/AUGUST,LOUISIANA,SHEEPSHEAD,104437,29.6,0
FINAL,2001,JULY/AUGUST,MISSISSIPPI,SHEEPSHEAD,14213,52,0
FINAL,2001,SEPTEMBER/OCTOBER,ALABAMA,SHEEPSHEAD,4692,49.1,0
FINAL,2001,SEPTEMBER/OCTOBER,FLORIDA,SHEEPSHEAD,71325,38.6,0
FINAL,2001,SEPTEMBER/OCTOBER,LOUISIANA,SHEEPSHEAD,87920,34.6,0
FINAL,2001,SEPTEMBER/OCTOBER,MISSISSIPPI,SHEEPSHEAD,4027,54.2,0
FINAL,2001,NOVEMBER/DECEMBER,ALABAMA,SHEEPSHEAD,41667,78.7,0
FINAL,2001,NOVEMBER/DECEMBER,FLORIDA,SHEEPSHEAD,195793,34.8,0
FINAL,2001,NOVEMBER/DECEMBER,LOUISIANA,SHEEPSHEAD,485969,40.5,0
FINAL,2001,NOVEMBER/DECEMBER,MISSISSIPPI,SHEEPSHEAD,69760,40.1,0
