Estimate Status,Year,Wave,State,Common Name,Harvest (A+B1) Total Weight (kg),PSE,Landings (no.) without Size Information
FINAL,2016,JANUARY/FEBRUARY,ALABAMA,RED PORGY,18291,95.4,0
FINAL,2016,JANUARY/FEBRUARY,FLORIDA,RED PORGY,10560,49.8,0
FINAL,2016,MARCH/APRIL,ALABAMA,RED PORGY,2149,63.5,0
FINAL,2016,MARCH/APRIL,FLORIDA,RED PORGY,20975,45.9,0
FINAL,2016,MAY/JUNE,ALABAMA,RED PORGY,16513,46.1,0
FINAL,2016,MAY/JUNE,FLORIDA,RED PORGY,54934,26.7,0
FINAL,2016,JULY/AUGUST,ALABAMA,RED PORGY,3544,54.2,0
FINAL,2016,JULY/AUGUST,FLORIDA,RED PORGY,64671,27.3,0
FINAL,2016,SEPTEMBER/OCTOBER,ALABAMA,RED PORGY,954,81.4,0
FINAL,2016,SEPTEMBER/OCTOBER,FLORIDA,RED PORGY,30767,37.5,0
FINAL,2016,NOVEMBER/DECEMBER,FLORIDA,RED PORGY,6943,40.1,0
FINAL,2017,JANUARY/FEBRUARY,FLORIDA,RED PORGY,16695,76.1,0
FINAL,2017,MARCH/APRIL,ALABAMA,RED PORGY,3760,59.1,0
FINAL,2017,MARCH/APRIL,FLORIDA,RED PORGY,12830,71.6,0
FINAL,2017,MAY/JUNE,ALABAMA,RED PORGY,24772,77.7,0
FINAL,2017,MAY/JUNE,FLORIDA,RED PORGY,62104,22.1,0
FINAL,2017,JULY/AUGUST,ALABAMA,RED PORGY,1362,69.2,0
FINAL,2017,JULY/AUGUST,FLORIDA,RED PORGY,53933,27.3,0
FINAL,2017,SEPTEMBER/OCTOBER,FLORIDA,RED PORGY,51244,36,0
FINAL,2017,NOVEMBER/DECEMBER,FLORIDA,RED PORGY,2277,34.7,0
FINAL,2018,JANUARY/FEBRUARY,FLORIDA,RED PORGY,2195,55.3,0
FINAL,2018,MARCH/APRIL,ALABAMA,RED PORGY,2271,101.9,0
FINAL,2018,MARCH/APRIL,FLORIDA,RED PORGY,10890,29.3,0
FINAL,2018,MAY/JUNE,ALABAMA,RED PORGY,4019,76.6,0
FINAL,2018,MAY/JUNE,FLORIDA,RED PORGY,41237,46.9,0
