Estimate Status,Year,Wave,State,Common Name,Total Harvest (A+B1),PSE
FINAL,1995,NOVEMBER/DECEMBER,NEW YORK,STRIPED BASS,122395,27.8
FINAL,1995,NOVEMBER/DECEMBER,NORTH CAROLINA,STRIPED BASS,30396,46.8
FINAL,1995,NOVEMBER/DECEMBER,RHODE ISLAND,STRIPED BASS,6764,51.3
FINAL,1995,NOVEMBER/DECEMBER,VIRGINIA,STRIPED BASS,509070,13.1
FINAL,1996,MARCH/APRIL,CONNECTICUT,STRIPED BASS,0,.
FINAL,1996,MARCH/APRIL,DELAWARE,STRIPED BASS,1550,62.6
FINAL,1996,MARCH/APRIL,MARYLAND,STRIPED BASS,0,.
FINAL,1996,MARCH/APRIL,MASSACHUSETTS,STRIPED BASS,0,.
FINAL,1996,MARCH/APRIL,NEW JERSEY,STRIPED BASS,0,.
FINAL,1996,MARCH/APRIL,NEW YORK,STRIPED BASS,0,.
FINAL,1996,MARCH/APRIL,NORTH CAROLINA,STRIPED BASS,0,.
FINAL,1996,MARCH/APRIL,VIRGINIA,STRIPED BASS,2023,101
FINAL,1996,MAY/JUNE,CONNECTICUT,STRIPED BASS,27322,27.9
FINAL,1996,MAY/JUNE,DELAWARE,STRIPED BASS,12432,38
FINAL,1996,MAY/JUNE,MAINE,STRIPED BASS,0,.
FINAL,1996,MAY/JUNE,MARYLAND,STRIPED BASS,22984,47.3
FINAL,1996,MAY/JUNE,MASSACHUSETTS,STRIPED BASS,47046,25.3
FINAL,1996,MAY/JUNE,NEW HAMPSHIRE,STRIPED BASS,4137,51
FINAL,1996,MAY/JUNE,NEW JERSEY,STRIPED BASS,30486,62.8
FINAL,1996,MAY/JUNE,NEW YORK,STRIPED BASS,43268,22.8
FINAL,1996,MAY/JUNE,NORTH CAROLINA,STRIPED BASS,2712,73.6
FINAL,1996,MAY/JUNE,RHODE ISLAND,STRIPED BASS,5948,55.3
FINAL,1996,MAY/JUNE,SOUTH CAROLINA,STRIPED BASS,0,.
FINAL,1996,MAY/JUNE,VIRGINIA,STRIPED BASS,35030,61.3
FINAL,1996,JULY/AUGUST,CONNECTICUT,STRIPED BASS,35053,29.1
FINAL,1996,JULY/AUGUST,DELAWARE,STRIPED BASS,200,100.6
