Estimate Status,Year,Wave,State,Common Name,Harvest (A+B1) Total Weight (kg),PSE,Landings (no.) without Size Information
FINAL,1996,MAY/JUNE,LOUISIANA,RED SNAPPER,31142,78.2,0
FINAL,1996,MAY/JUNE,MISSISSIPPI,RED SNAPPER,31373,58.3,0
FINAL,1996,JULY/AUGUST,ALABAMA,RED SNAPPER,191736,52.8,0
FINAL,1996,JULY/AUGUST,FLORIDA,RED SNAPPER,116418,54.3,0
FINAL,1996,JULY/AUGUST,LOUISIANA,RED SNAPPER,183235,56.2,0
FINAL,1996,JULY/AUGUST,MISSISSIPPI,RED SNAPPER,28975,86.5,0
FINAL,1996,SEPTEMBER/OCTOBER,ALABAMA,RED SNAPPER,222436,26.1,0
FINAL,1996,SEPTEMBER/OCTOBER,FLORIDA,RED SNAPPER,68866,42.7,0
FINAL,1996,SEPTEMBER/OCTOBER,LOUISIANA,RED SNAPPER,175677,49.8,0
FINAL,1996,SEPTEMBER/OCTOBER,MISSISSIPPI,RED SNAPPER,83819,50.2,0
FINAL,1996,NOVEMBER/DECEMBER,ALABAMA,RED SNAPPER,243878,42.9,0
FINAL,1996,NOVEMBER/DECEMBER,FLORIDA,RED SNAPPER,101659,68.6,0
FINAL,1996,NOVEMBER/DECEMBER,LOUISIANA,RED SNAPPER,85422,64.9,0
FINAL,1996,NOVEMBER/DECEMBER,MISSISSIPPI,RED SNAPPER,449,86.8,0
FINAL,1997,JANUARY/FEBRUARY,ALABAMA,RED SNAPPER,405418,46.8,0
FINAL,1997,JANUARY/FEBRUARY,LOUISIANA,RED SNAPPER,29415,63.2,0
FINAL,1997,JANUARY/FEBRUARY,MISSISSIPPI,RED SNAPPER,864,99.6,0
FINAL,1997,MARCH/APRIL,ALABAMA,RED SNAPPER,404163,42.5,0
FINAL,1997,MARCH/APRIL,FLORIDA,RED SNAPPER,11027,83.9,0
FINAL,1997,MARCH/APRIL,LOUISIANA,RED SNAPPER,272675,59.6,0
FINAL,1997,MARCH/APRIL,MISSISSIPPI,RED SNAPPER,107459,72.2,0
FINAL,1997,MAY/JUNE,ALABAMA,RED SNAPPER,273617,39.9,0
FINAL,1997,MAY/JUNE,FLORIDA,RED SNAPPER,266947,70.9,0
FINAL,1997,MAY/JUNE,LOUISIANA,RED SNAPPER,49793,63,0
FINAL,1997,MAY/JUNE,MISSISSIPPI,RED SNAPPER,67904,74.1,0
FINAL,1997,JULY/AUGUST,ALABAMA,RED SNAPPER,384788,44.6,0
FINAL,1997,JULY/AUGUST,FLORIDA,RED SNAPPER,206109,36.4,0
FINAL,1997,JULY/AUGUST,LOUISIANA,RED SNAPPER,170488,57.1,0
FINAL,1997,JULY/AUGUST,MISSISSIPPI,RED SNAPPER,55377,53.4,0
FINAL,1997,SEPTEMBER/OCTOBER,ALABAMA,RED SNAPPER,401471,38.3,0
FINAL,1997,SEPTEMBER/OCTOBER,FLORIDA,RED SNAPPER,660620,22.8,0
FINAL,1997,SEPTEMBER/OCTOBER,LOUISIANA,RED SNAPPER,180038,55.4,0
FINAL,1997,SEPTEMBER/OCTOBER,MISSISSIPPI,RED SNAPPER,61129,62,0
FINAL,1997,NOVEMBER/DECEMBER,ALABAMA,RED SNAPPER,317103,42.2,0
FINAL,1997,NOVEMBER/DECEMBER,FLORIDA,RED SNAPPER,77697,37.8,0
FINAL,1997,NOVEMBER/DECEMBER,LOUISIANA,RED SNAPPER,55126,51.3,0
FINAL,1997,NOVEMBER/DECEMBER,MISSISSIPPI,RED SNAPPER,111254,64.3,0
FINAL,1998,JANUARY/FEBRUARY,ALABAMA,RED SNAPPER,140970,46.1,0
FINAL,1998,JANUARY/FEBRUARY,FLORIDA,RED SNAPPER,133254,38.7,0
FINAL,1998,JANUARY/FEBRUARY,LOUISIANA,RED SNAPPER,146984,78.2,0
FINAL,1998,JANUARY/FEBRUARY,MISSISSIPPI,RED SNAPPER,33866,69.3,0
FINAL,1998,MARCH/APRIL,ALABAMA,RED SNAPPER,266270,47,0
FINAL,1998,MARCH/APRIL,FLORIDA,RED SNAPPER,540248,31.6,0
FINAL,1998,MARCH/APRIL,LOUISIANA,RED SNAPPER,1417814,52.2,0
FINAL,1998,MARCH/APRIL,MISSISSIPPI,RED SNAPPER,131007,69.9,0
FINAL,1998,MAY/JUNE,ALABAMA,RED SNAPPER,405019,45.4,0
FINAL,1998,MAY/JUNE,FLORIDA,RED SNAPPER,657408,29.1,0
FINAL,1998,MAY/JUNE,LOUISIANA,RED SNAPPER,294821,77.1,0
FINAL,1998,MAY/JUNE,MISSISSIPPI,RED SNAPPER,22869,87.4,0
FINAL,1998,JULY/AUGUST,ALABAMA,RED SNAPPER,219654,29.6,0
FINAL,1998,JULY/AUGUST,FLORIDA,RED SNAPPER,256297,30.9,0
FINAL,1998,JULY/AUGUST,LOUISIANA,RED SNAPPER,82164,45.6,0
FINAL,1998,JULY/AUGUST,MISSISSIPPI,RED SNAPPER,15340,52.2,0
FINAL,1998,SEPTEMBER/OCTOBER,ALABAMA,RED SNAPPER,212837,48.2,0
FINAL,1998,SEPTEMBER/OCTOBER,FLORIDA,RED SNAPPER,320845,30.8,0
FINAL,1998,SEPTEMBER/OCTOBER,LOUISIANA,RED SNAPPER,7079,62.7,0
FINAL,1998,SEPTEMBER/OCTOBER,MISSISSIPPI,RED SNAPPER,3220,62.6,0
FINAL,1998,NOVEMBER/DECEMBER,ALABAMA,RED SNAPPER,7249,91.3,0
FINAL,1998,NOVEMBER/DECEMBER,FLORIDA,RED SNAPPER,709,98.5,0
FINAL,1998,NOVEMBER/DECEMBER,LOUISIANA,RED SNAPPER,0,.,0
FINAL,1998,NOVEMBER/DECEMBER,MISSISSIPPI,RED SNAPPER,0,.,0
FINAL,1999,JANUARY/FEBRUARY,ALABAMA,RED SNAPPER,360563,37.6,0
FINAL,1999,JANUARY/FEBRUARY,FLORIDA,RED SNAPPER,242251,39.4,0
FINAL,1999,JANUARY/FEBRUARY,LOUISIANA,RED SNAPPER,174209,50.7,0
FINAL,1999,JANUARY/FEBRUARY,MISSISSIPPI,RED SNAPPER,47296,49.7,0
FINAL,1999,MARCH/APRIL,ALABAMA,RED SNAPPER,1078854,25.4,0
FINAL,1999,MARCH/APRIL,FLORIDA,RED SNAPPER,465992,23.7,0
FINAL,1999,MARCH/APRIL,LOUISIANA,RED SNAPPER,132659,50.6,0
FINAL,1999,MARCH/APRIL,MISSISSIPPI,RED SNAPPER,81055,59.6,0
FINAL,1999,MAY/JUNE,ALABAMA,RED SNAPPER,769446,33.8,0
FINAL,1999,MAY/JUNE,FLORIDA,RED SNAPPER,896863,28.4,0
FINAL,1999,MAY/JUNE,LOUISIANA,RED SNAPPER,151965,57.1,0
FINAL,1999,MAY/JUNE,MISSISSIPPI,RED SNAPPER,76673,56.9,0
FINAL,1999,JULY/AUGUST,ALABAMA,RED SNAPPER,235731,40.5,0
FINAL,1999,JULY/AUGUST,FLORIDA,RED SNAPPER,308931,26,0
FINAL,1999,JULY/AUGUST,LOUISIANA,RED SNAPPER,108005,45.8,0
FINAL,1999,JULY/AUGUST,MISSISSIPPI,RED SNAPPER,23968,70.4,0
FINAL,1999,SEPTEMBER/OCTOBER,ALABAMA,RED SNAPPER,93334,49.3,0
FINAL,1999,SEPTEMBER/OCTOBER,FLORIDA,RED SNAPPER,105301,33.6,0
FINAL,1999,SEPTEMBER/OCTOBER,LOUISIANA,RED SNAPPER,0,.,0
FINAL,1999,NOVEMBER/DECEMBER,ALABAMA,RED SNAPPER,0,.,0
FINAL,1999,NOVEMBER/DECEMBER,FLORIDA,RED SNAPPER,210,94.7,0
FINAL,1999,NOVEMBER/DECEMBER,LOUISIANA,RED SNAPPER,0,.,0
FINAL,1999,NOVEMBER/DECEMBER,MISSISSIPPI,RED SNAPPER,0,.,0
FINAL,2000,JANUARY/FEBRUARY,ALABAMA,RED SNAPPER,0,.,0
FINAL,2000,JANUARY/FEBRUARY,FLORIDA,RED SNAPPER,29,100.7,0
FINAL,2000,JANUARY/FEBRUARY,LOUISIANA,RED SNAPPER,0,.,0
FINAL,2000,JANUARY/FEBRUARY,MISSISSIPPI,RED SNAPPER,0,.,0
FINAL,2000,MARCH/APRIL,ALABAMA,RED SNAPPER,39378,35.4,0
FINAL,2000,MARCH/APRIL,FLORIDA,RED SNAPPER,295701,65.5,0
FINAL,2000,MARCH/APRIL,LOUISIANA,RED SNAPPER,187321,58,0
FINAL,2000,MARCH/APRIL,MISSISSIPPI,RED SNAPPER,7048,91.6,0
FINAL,2000,MAY/JUNE,ALABAMA,RED SNAPPER,804229,19.3,0
FINAL,2000,MAY/JUNE,FLORIDA,RED SNAPPER,225634,27.2,0
FINAL,2000,MAY/JUNE,LOUISIANA,RED SNAPPER,314530,64.2,0
FINAL,2000,MAY/JUNE,MISSISSIPPI,RED SNAPPER,25953,91.1,0
FINAL,2000,JULY/AUGUST,ALABAMA,RED SNAPPER,177271,21,0
FINAL,2000,JULY/AUGUST,FLORIDA,RED SNAPPER,589420,31.6,0
FINAL,2000,JULY/AUGUST,LOUISIANA,RED SNAPPER,228655,49.6,0
FINAL,2000,JULY/AUGUST,MISSISSIPPI,RED SNAPPER,11616,80.3,0
FINAL,2000,SEPTEMBER/OCTOBER,ALABAMA,RED SNAPPER,261453,24.8,0
FINAL,2000,SEPTEMBER/OCTOBER,FLORIDA,RED SNAPPER,152389,34.4,0
FINAL,2000,SEPTEMBER/OCTOBER,LOUISIANA,RED SNAPPER,7714,82.8,0
